id,archetype,session,reward,knowledge,style,clarity,energy,filler_words,sentence_length,pace
sales_008,steady_learner,18,53.325385212249195,58.59830899597401,47.605876684911614,54.69819641342206,39.1479577142044,48.95637898755551,66.83943758066223,67.69708805428111
sales_008,steady_learner,19,56.39783910570532,58.087744869889235,47.21936828167511,54.79884464163531,39.647482893924476,48.83103104340986,65.81073891501337,68.11105794458251
sales_009,style_focused,0,55.0352424577163,31.75752529861927,40.753695377777234,27.26401649404536,44.21853483568855,43.83846799896465,47.56325788379335,45.36278867930416
sales_009,style_focused,1,52.45026890768132,32.61059916260045,40.9139983966996,27.931490765115928,45.507342251910316,44.96442160728548,52.47139928670107,50.17790338008384
sales_009,style_focused,2,51.8185372869873,33.175280545421934,40.92823826636768,28.60300160370344,44.589398918253906,45.70027430449107,56.70987057189206,56.061239806221664
sales_009,style_focused,3,48.57797015710685,32.89980078375229,41.89330955862993,27.70016291322552,44.70161736416455,46.64156529135343,59.74722737395289,59.81522653244421
sales_009,style_focused,4,48.54568992610781,33.29102850452065,42.2130945318656,27.35443508723867,43.730621751375196,47.499808169512406,62.29817135509049,62.21436547778519
sales_009,style_focused,5,51.26978197983153,33.75574478213902,41.66011984945565,28.846352252147103,44.87508779113917,46.58452285207963,64.15080980306365,64.36270553322693
sales_009,style_focused,6,47.70084794965303,34.39682314010621,42.61834789167135,31.094807676698576,45.28771855636276,47.78782644202164,65.33097462992284,64.50650104343245
sales_009,style_focused,7,48.644946304913354,34.55396285983071,41.056658131605026,32.53966878718694,47.0411768024852,47.76387850233693,66.37748451975247,66.04398441557085
sales_009,style_focused,8,46.33499970375358,34.118549051475014,40.876677752049254,33.74781868666686,49.03156341102286,48.80045096370894,66.7803473784151,66.56262760160867
sales_009,style_focused,9,47.575458766773394,34.43018192641972,42.45314125561612,33.50307050654242,48.90575008502469,49.15775917212982,66.80585896073391,66.24358318516644
sales_009,style_focused,10,46.505337129482285,34.5791777454053,42.51613872426115,33.65140407863301,49.52301386227625,50.03137089952238,66.60171068174793,66.30765091854367
sales_009,style_focused,11,46.51593871818116,34.63461755492579,42.55494519557042,34.153899047962355,49.380607207260994,49.73635372517009,66.12154572907654,65.95928032928872
sales_009,style_focused,12,50.07761885959267,34.44530235949252,42.74676953348973,33.6270520571301,48.93989460939158,49.36127295296388,66.68799954510187,65.38908435687074
sales_009,style_focused,13,52.19323188030782,33.64572860224343,43.29141237160747,33.671633012607096,51.22757057903426,49.578892829178464,66.72257673732062,65.54896757333087
sales_009,style_focused,14,49.51181068735963,33.99692784485052,43.04367132572892,35.46211837211282,52.007289085429534,49.44143460581114,66.77792418871609,66.84574937167451
sales_009,style_focused,15,48.50246437439834,34.75791150326198,43.2357339124501,36.195496376357326,53.03147817310507,49.61728469073747,67.95059932316384,66.7794678717594
sales_009,style_focused,16,49.74812245541443,34.897993916167415,42.388561665878676,37.09824895914789,52.41692814399765,50.45317820669707,67.07447014998853,66.96130171365331
sales_009,style_focused,17,49.74148787363711,36.13416422745186,42.01215972882062,37.40407332445818,52.73024942143999,51.248122835726015,66.6206021012687,66.57896090198963
sales_009,style_focused,18,47.39762186604219,36.306557599326716,42.861950840690064,37.0796642853579,53.433942643405594,50.30659346629169,65.61668779118754,65.68920436549448
sales_009,style_focused,19,48.197525591353035,36.46166070262835,42.9193713770978,34.86325338195542,53.78404520560102,50.424855397935254,66.31731513993296,68.00876006409072
sales_010,aggressive_closer,0,39.998989986588036,20.654155706148607,30.740335113810126,27.431523276778293,71.23701156202262,28.284423367438777,61.553805208102574,86.9027253406299
sales_010,aggressive_closer,1,40.953564950398544,21.4568377126087,31.287747524235304,28.5433286188817,71.15051028713002,29.83911071676817,64.06385309787171,79.86878063414214
sales_010,aggressive_closer,2,37.29206678167758,20.742370581023177,30.895736453562165,29.998676723070016,71.80676605097331,31.37976978671295,65.04465663317092,75.20001641044962
sales_010,aggressive_closer,3,39.031194789084225,20.482346713527757,32.06949547316304,28.014758480844645,72.80030400198154,31.12681979152118,65.63463275212234,72.68782033012249
sales_010,aggressive_closer,4,45.305980452453284,20.30191145056957,31.628998439001403,27.084088253545573,72.8470963652194,29.810343777086132,66.08732844703373,69.86573018691014
sales_010,aggressive_closer,5,45.55969475010326,22.009314716043786,33.19477689041399,27.876430424480148,74.02807386609939,28.753952573055898,65.92455713175634,68.72472690002098
sales_010,aggressive_closer,6,44.10035236510947,22.039845263116696,32.88713982175222,29.87260461678804,74.66253578589317,29.597364731923648,66.22521868293533,67.11905053357442
sales_010,aggressive_closer,7,42.56152882168584,22.299015409757377,32.75307403745476,31.36559130825607,75.87914525980351,28.41910696694409,65.79220258427809,66.77760692031102
sales_010,aggressive_closer,8,41.87007335980721,23.126427946225174,32.7404331074096,29.020623209589257,75.68348191606218,29.159156911850943,66.44473597581631,66.60110097859895
sales_010,aggressive_closer,9,43.90275633425041,23.34717482408965,31.63046039702477,28.487851669238296,76.14074668160359,29.15033122523638,66.70644646536941,66.45242247684237
sales_010,aggressive_closer,10,43.43658540981319,23.215254742240493,32.08237101495888,27.42236402218952,76.80187489650032,30.107640301479112,66.36314299394249,66.37499065828304
sales_010,aggressive_closer,11,48.14603337102037,22.93938261009321,31.85182416683094,28.412530113165477,77.34520751563244,30.312234607363816,66.92332574877248,65.96970391315355
sales_010,aggressive_closer,12,45.571089602479596,24.464939508362185,32.21401535555797,30.392706504333105,77.20554060563632,30.76498845716888,66.3684853621293,66.2581420696246
sales_010,aggressive_closer,13,47.45517976271239,24.870499645745323,32.74845253600759,31.082621767659262,76.89055734216315,31.67559324951403,66.87207550283676,66.46658017008365
sales_010,aggressive_closer,14,44.54357835391596,25.08157590264037,32.95283983660334,32.20264576097848,77.31123180853746,32.06383292754484,66.75347774090109,66.51118273273187
sales_010,aggressive_closer,15,46.86023438252096,24.46572427956137,33.24986808387104,32.96542059927229,77.29497698536973,31.821764639614244,67.19075016392553,65.73481116420378
sales_010,aggressive_closer,16,43.91473909493019,25.74191323304662,33.87679447680057,33.544012269207954,76.98655812858763,32.33501893601968,66.96039830700406,66.62764236523562
sales_010,aggressive_closer,17,44.422333809919145,24.73975395108183,33.72653942549217,33.94824120706904,77.33765214093812,31.47530244346399,66.76283791356664,66.24300456785028
sales_010,aggressive_closer,18,44.79186647304216,23.977048571815622,32.96584759202149,33.799440167848154,77.57509277072836,31.77608088634988,66.90580044093922,66.47356601989898
sales_010,aggressive_closer,19,45.76907654324187,23.300004539907388,32.48405523064318,35.02725026689025,77.3430386245145,33.05030938851607,67.17719654855398,66.11414384817168
sales_011,knowledge_focused,0,62.74544979320933,64.23031119963385,46.673005919137985,60.7332074189935,32.157347105186965,51.65903040115108,51.38931159875534,39.99291133320871
sales_011,knowledge_focused,1,64.47901121339893,63.96400047337517,47.492744797991605,61.68507943787307,32.92038207662714,53.18757932618476,54.078404885196505,42.800155615068036
sales_011,knowledge_focused,2,64.5220903634397,63.87087382987617,47.579874061337925,62.3960861131706,33.668510926626396,53.98202062049476,56.78180901314435,45.06726334964245
sales_011,knowledge_focused,3,65.02987990368705,64.7984068860407,48.54290587996894,63.830116801878056,32.88337045326967,55.189176375384896,58.99950111648864,48.90326817828397
sales_011,knowledge_focused,4,64.55069916837827,66.29403635572109,48.69178222615755,64.47003515894944,31.718217324410308,55.35928380627465,61.39798067536736,53.35918099450826
sales_011,knowledge_focused,5,64.3283269950645,66.76691606541102,49.064756217640316,64.93404953718967,32.094067717562694,55.47233456993221,63.104138787871484,56.78393295201669
sales_011,knowledge_focused,6,62.28339444165007,67.29044100896482,48.73685549575029,66.29110187588985,31.387180718851482,56.55389368253772,63.820647513617175,58.97171454684735
sales_011,knowledge_focused,7,63.29944984585735,67.3388858859532,49.70703743163361,66.830297690349,29.95634283700531,57.901412973503156,64.71027826119627,60.304115985538495
sales_011,knowledge_focused,8,63.25894081109931,67.99850988670876,48.971443112558106,67.94784267117363,31.422396157231884,57.89353555146846,65.0497342690801,62.013912907843064
sales_011,knowledge_focused,9,63.95324024517945,68.84246384701112,49.39501794157474,69.08612324050775,32.30331070846787,57.97244902270777,64.94746224217803,63.54815816674081
sales_011,knowledge_focused,10,63.39896664551616,69.79268763161093,49.30676148501332,71.06049326878897,32.90407533869905,58.67595637623143,64.90109863385503,64.9348228655837
sales_011,knowledge_focused,11,59.71737802816088,70.04000501388653,50.37159553924056,71.47242727329538,33.2456833057637,59.14773990484485,65.41763995609722,64.33012067361996
sales_011,knowledge_focused,12,63.647266495275325,71.8934115217076,49.981260242024156,71.60880267522725,32.740506911974016,58.84056281125231,65.73994923561234,64.32819664025585
sales_011,knowledge_focused,13,62.17351572241213,72.79243019881159,51.98148701729166,72.05307996210304,32.52419681582806,59.5491270645208,66.58141086977822,64.64237865216916
sales_011,knowledge_focused,14,64.12451897280312,73.14559673680775,53.237061754300186,72.16319953759027,32.85792236645733,60.00230993786332,67.81631829678952,64.9656447438391
sales_011,knowledge_focused,15,62.54729057287946,74.1785917848181,53.57948443986055,73.73993628478253,32.502079511414216,60.264262714393325,68.63342333111424,65.00234402405037
sales_011,knowledge_focused,16,65.69530834603493,74.80188891265901,53.977271735388896,74.74431459352509,31.72086062690866,60.61149870299165,68.39718750461185,66.139082642436
sales_011,knowledge_focused,17,64.95559200771014,76.24460491784272,54.91714005504201,74.76111687704972,31.56208962063893,61.25370043256925,68.1605809149583,66.02072776538374
sales_011,knowledge_focused,18,65.13207902413332,76.8352396984963,55.514052361756356,74.87432511901937,31.11606487200404,61.231580803966985,66.43972586409156,67.26255003042323
sales_011,knowledge_focused,19,63.499607004424895,78.52118039359249,55.70058297937645,74.69301954323414,30.444606275068857,62.23344086653204,66.34351368529923,67.08914963486049
sales_012,style_focused,0,49.812812179175424,18.441709790390977,35.666298834054665,40.416073593748436,40.157099392659575,34.91489737092045,41.21320456722512,46.20140475314626
sales_012,style_focused,1,50.215458494400366,18.634781834667937,36.16013944893628,41.071969858062296,40.39392495968561,36.301843447453564,45.87225602056043,51.116334493004565
sales_012,style_focused,2,47.21178502260021,19.05528862415113,35.596029370547846,41.61580270582028,41.081170544938146,35.91058474494158,51.23040115175258,57.11046709617596
sales_012,style_focused,3,49.2292638866061,18.170917641387007,37.24600686739311,39.688662631035726,40.29429683362994,37.85534208722691,57.353219943443094,60.0535067084764
sales_012,style_focused,4,46.2083083239653,18.090667513078998,39.34516164307498,41.36531446706648,40.37248707317602,38.396769020321095,60.68322343211345,62.482282248795514
sales_012,style_focused,5,44.80674438561293,18.32299524830514,39.00673418887677,42.025881866315316,40.49373005798183,37.777882310112226,62.108151517793104,64.03075053926801
sales_012,style_focused,6,43.75745898532179,18.275546108942375,38.76879519182602,42.894166487160945,41.925617145343026,38.26668871034666,63.809487488724315,64.22317056147743
sales_012,style_focused,7,46.15465276504007,19.845568651770755,37.83783487646006,42.93873786252572,40.9943883620599,37.63241205920356,64.393293125737,65.81960578136622
sales_012,style_focused,8,44.7891896919843,19.513013629297774,38.94553836386046,43.79907683331252,42.45632048764219,36.706749992990716,64.88395166851919,67.071328587761
sales_012,style_focused,9,45.59081901044641,19.85571640167831,39.903266736922966,43.63453553088729,42.483609887214634,37.94826951598709,65.93956639063752,66.48175098928195
sales_012,style_focused,10,45.04933137272385,20.946012372572497,40.32097378168353,44.06942996130713,42.275663728849175,37.670182703575975,65.96313196678462,66.98378300333667
sales_012,style_focused,11,44.61891856511669,20.903981489371912,40.86574322322471,44.59026608942141,42.68241622160951,37.62195392526244,66.27779461274257,66.47585361942856
sales_012,style_focused,12,47.27150333865081,20.841332323494512,40.895106569548076,45.141954707278714,43.53282823346697,37.6884240954501,65.46288356135197,66.74963210528408
sales_012,style_focused,13,46.83599823885431,22.753512972606362,41.48774889916852,45.030439034988014,44.130944587640336,38.674960852005896,66.39628967612005,66.13970164837832
sales_012,style_focused,14,47.67287552969719,22.907635802308018,41.206626750913934,45.51986714730179,45.10178763125895,39.19387455064127,66.16024644362692,67.6435480483499
sales_012,style_focused,15,46.444200471596176,23.819415160108083,41.91477249635918,45.51055118785628,45.777829121005404,40.42214626429693,66.31600476684173,67.93327184837104
sales_012,style_focused,16,50.43426941236828,25.28407398711677,41.60262390354256,44.69229003883406,45.28151158731779,41.03183785694189,65.46542538070653,68.06566613840657
sales_012,style_focused,17,43.67396486686852,24.689369525255945,42.997091933397115,46.010626573895735,45.81498484369038,41.52178930080347,66.4967207325653,67.23078509508522
sales_012,style_focused,18,44.754983577935995,23.64266974092733,43.665066843533864,45.72982724256446,44.31368538161567,41.54423402258591,66.91344284332565,67.26940150760994
sales_012,style_focused,19,49.23843084601197,23.830755643772715,43.59077284847336,46.616421820603584,43.18148368158791,41.596271023089926,65.94754513382016,67.1373073968817
sales_013,calm_consultant,0,44.870535933583135,67.13896767928506,49.00347991806154,50.63170707448835,4.316355819743476,59.81136868740468,39.470916949554486,3.9364479702218658
sales_013,calm_consultant,1,48.82022266728714,66.7029871038646,49.40594153212595,50.60519653581069,4.320568897110237,60.31991218582772,43.19902779046301,4.0552033064288695
sales_013,calm_consultant,2,49.06467558857998,67.1306534546874,48.75134538640034,50.2884100620541,3.649336795186382,60.62980097672849,46.50455139490643,4.817557074973992
sales_013,calm_consultant,3,50.55086555878937,67.95795327550239,47.67908647594506,50.150221459081024,3.8226341059189575,60.445544866786264,50.33859841666617,4.783483987930998
sales_013,calm_consultant,4,49.256727077733565,68.78196563966989,48.81692853106111,50.851595967653395,3.7995569155368725,60.196597383261725,55.10029964593943,4.3824035549783
sales_013,calm_consultant,5,48.35624804275685,68.6291097687117,49.42585218680931,51.17172724996424,4.825838038333117,60.49929278098718,58.67515407152673,4.447549145283149
sales_013,calm_consultant,6,48.03430542008075,69.27903462786752,48.45626884039801,51.72442034784005,4.706211143721777,61.25242440665576,60.56701509733147,4.592500489991627
sales_013,calm_consultant,7,48.77840091877528,70.59140224041667,47.70973890676783,52.125261467518506,3.8231248842765417,60.949759927972565,61.83274054378243,5.739834891363048
sales_013,calm_consultant,8,48.80632550918854,71.44970963017383,47.87253523328916,52.22200918432388,2.711157589287689,61.29692044401587,63.21691609005739,6.680934627801885
sales_013,calm_consultant,9,51.082694245097436,72.87615756063069,48.69518215605255,52.551854293168546,2.192122365702956,61.364842875487966,65.01113725000593,6.756600985988933
sales_013,calm_consultant,10,51.42605843933712,74.51913176492222,49.19980814055824,53.1726922202372,1.2703572822684566,61.867929778815466,65.46957958686582,7.526124704715644
sales_013,calm_consultant,11,52.177289931771504,75.57796866916901,49.644504382749986,54.67252294105819,0.8177918351502037,62.10682570696805,66.19060237807956,8.855830504682244
sales_013,calm_consultant,12,51.41436371312268,76.34864655244594,50.239419710392816,55.79317057659503,0.7479657315324448,61.742713106033456,66.18588839915704,10.049397651716324
sales_013,calm_consultant,13,51.76657333518666,77.60436368087292,50.32211228897373,55.84848079960406,0.6343911806276672,62.14196223171298,66.94690374513696,11.076869367239631
sales_013,calm_consultant,14,53.386842007618,77.11338519449967,52.339182480483096,56.99475907096143,0.8820328494462621,61.63233109582103,67.12922409702881,11.882224602116134
sales_013,calm_consultant,15,51.16247535572909,78.80163562839691,54.29786128584664,57.12816447479665,1.5615480500885033,61.13272560640621,67.36784653047607,12.324907870761411
sales_013,calm_consultant,16,51.152556057642556,80.24507552010374,53.15342453700151,56.73011278139224,2.2740826646740895,60.77346724935683,66.8372988627222,13.586704477292209
sales_013,calm_consultant,17,53.90555224444485,81.37827058819451,53.67147647676876,55.926416450069745,2.0267608518471354,60.023440810699356,66.83425398179577,14.471749217776486
sales_013,calm_consultant,18,52.13512770589325,82.35929778841104,53.726707076121684,56.02727834272902,1.5845644008292918,61.11576379024983,67.67078827248602,16.192776436725957
sales_013,calm_consultant,19,57.134144555360116,83.3346292333068,53.28771328237519,55.673595233406346,1.5883315311073003,61.454716081029964,66.68679386929685,17.743216306138144
sales_014,calm_consultant,0,54.30175707316388,75.53142633716308,52.13718117242739,59.31192637668634,16.105790069745023,51.63226330429842,51.83149577759353,5.297744185218216
sales_014,calm_consultant,1,53.4568246574334,75.22017428783349,52.4224454542311,59.69528333594231,15.758815740436214,52.19864892647336,54.690735923934675,5.590369429719327
sales_014,calm_consultant,2,53.6318226275791,76.28413074914269,52.96767422867177,60.448326242245344,16.26059225072597,51.136891479857454,58.53485040696687,6.022830359898525
sales_014,calm_consultant,3,54.528007252695915,76.29671783056565,53.36616164657605,61.16528171056178,17.056782569587398,51.15486641969711,60.810025282446766,6.487533391953715
sales_014,calm_consultant,4,53.53307453916468,78.56483759793767,53.40482096084357,61.62246522580645,16.542358188700664,50.89708617994875,61.8635655699094,6.794418115978242
sales_014,calm_consultant,5,53.398363340419124,78.87370832488502,54.875608407065066,62.06916605071128,16.736024786206055,51.26667301980435,63.80430256055183,7.172916550491121
sales_014,calm_consultant,6,53.90715865110251,79.83166459353293,55.303886045682724,61.933342587664896,15.805398304097931,51.76265857449195,64.56679329197068,7.516057834225018
sales_014,calm_consultant,7,51.59183754989238,80.92712065488435,55.2988059706741,62.567735751435585,15.88275270401723,51.751630500108966,65.42217452020158,8.090340944098553
sales_014,calm_consultant,8,54.63799981565024,80.18273461164196,55.254954794621455,63.143021624347334,15.375384871374427,51.85922832609094,66.06527284117357,8.81143875551557
sales_014,calm_consultant,9,52.025557027070526,80.86252553949345,56.365021137957605,64.65183600153574,15.184599251536577,51.73449999417858,66.26706676011868,9.744362894334555
sales_014,calm_consultant,10,50.81423797649024,80.2874840952373,57.39877125587407,64.22244798340964,13.800431470288387,51.3309819707138,65.96409287647108,10.592783458468041
sales_014,calm_consultant,11,52.24152254943662,81.11334676106654,56.84941124495575,63.511977389840645,13.700545450220137,52.08073275560758,65.98236620742422,11.863333031780089
sales_014,calm_consultant,12,53.78350931429423,82.01547228843762,56.35331130827211,64.48929725234339,13.63401947380469,52.096159920208954,66.91464929238622,12.546316958743136
sales_014,calm_consultant,13,58.57701509094239,81.9915271249077,56.32941131303961,64.17308073604978,14.710370913880555,52.26116188117191,66.15985460885629,13.627694522948413
sales_014,calm_consultant,14,56.848596585344396,83.67000878662392,57.126007454578684,64.21060461497245,15.892947369046231,52.604842966810665,65.92520692782865,15.203320254217457
sales_014,calm_consultant,15,55.80568590007986,83.76177921409582,58.435776070149984,64.50053890181181,15.68671779366503,52.435319046024,65.65441100059442,15.413762157365888
sales_014,calm_consultant,16,57.48192917936561,85.01818273370398,58.66062122689989,64.18019267845469,15.72641426309664,52.661189939467604,66.08538048565221,17.403187291342753
sales_014,calm_consultant,17,56.75344478032376,85.54245995701758,59.3050319305736,63.984983825050335,14.777182925355026,52.660791659123845,65.63079975971583,18.404770514375294
sales_014,calm_consultant,18,59.302791265068336,86.56983859305471,58.264670471538565,64.03324099477754,14.723921884879164,53.06721851064267,66.47790807688651,19.601998701906638
sales_014,calm_consultant,19,58.875040602936075,87.33540031481431,58.96527737646649,64.07243867648738,15.228868090470757,54.17134897667737,66.40514400380962,21.527219465649107
sales_015,calm_consultant,0,49.33807565441342,70.15705193414577,53.22761846036949,45.902483610759774,9.092706230214969,53.875624784865806,38.291732108578366,11.273087442446947
sales_015,calm_consultant,1,50.0829724400631,71.10556152299323,52.57464943630205,46.14196795328526,9.526241511440382,54.86985476379613,41.32821480850166,13.271529187649186
sales_015,calm_consultant,2,53.060139593556414,71.86271200206,53.42112097580001,46.65916466853984,8.45353501888243,55.45044537089008,45.06875303753474,13.933914860801975
sales_015,calm_consultant,3,54.41802415355069,71.90953945305559,53.86782871020388,47.148403682093594,8.891724965027981,55.902232274969066,49.141767150732626,14.859351227840152
sales_015,calm_consultant,4,55.28569286281826,73.54674961017346,53.12798379782657,47.41991590445628,8.39075622722093,57.084697152045734,53.3412052422688,16.039852916242726
sales_015,calm_consultant,5,55.171342880624465,74.84240211594494,54.01329728574392,46.641088337769204,8.183929084045202,55.82568600272249,57.50404845931735,16.85600644215564
sales_015,calm_consultant,6,54.48879303636553,75.85253353592483,53.6393331012128,45.623103428379146,7.864978983544056,55.993814471521375,59.643971193734366,18.836814750732323
sales_015,calm_consultant,7,55.227461950576,77.4922313516642,52.549618682265894,45.577671343037984,7.6293966357848415,55.76706033160366,61.75513082921609,21.401974478517808
sales_015,calm_consultant,8,54.416033035764734,77.26116208338735,51.60696845932477,46.877307868440695,8.441396663942616,57.53049329455174,63.50912513392761,23.979712822865206
sales_015,calm_consultant,9,54.215960614998174,78.32812835649409,51.86849982838014,47.99070176088833,9.002621576933146,58.133188429859004,64.16371335875876,26.28877219178362
sales_015,calm_consultant,10,56.40907974667314,77.60700396908624,52.889388896867416,47.67406912307141,9.669399132135759,58.07466084189509,65.07967694496928,28.024463387475777
sales_015,calm_consultant,11,57.678705082126854,77.61321219941752,52.377167438790295,47.84191333245414,9.675199669613916,58.238962303473265,65.45732547513818,30.714123319832453
sales_015,calm_consultant,12,59.93421931482325,78.20517222028715,52.75477023295027,48.14505722266979,9.508713071904358,58.206517074225054,66.01987834860101,32.915700556385836
sales_015,calm_consultant,13,58.93066098266336,79.1022264620607,53.53557942933048,48.56053637093759,10.461430366312081,59.48067731537095,66.51522516520986,35.301608883177295
sales_015,calm_consultant,14,62.18079385870681,81.0976031457304,52.581670294751184,48.833792854869984,10.445352778891323,59.979816241600965,66.58360488779549,38.47765889367604
sales_015,calm_consultant,15,61.81592570965747,81.89717738946777,51.94180898706067,50.0859769814652,10.573276570985879,60.978468505703475,66.14968985996047,42.73034034362836
sales_015,calm_consultant,16,63.44975644773531,82.19764169684457,51.98903726602397,50.75292630216641,10.759506559598904,61.34854003323726,65.98684010095917,46.3332921148418
sales_015,calm_consultant,17,63.60771197824529,82.74782053411407,53.04961412652331,51.58876507382566,11.60950125115097,62.19702224611673,66.01036748907808,49.77252685422123
sales_015,calm_consultant,18,62.607503789688415,83.88387976036908,53.3661525460412,52.95582038111736,10.53903945200187,62.9623128816852,67.07525697662692,54.638860354041284
sales_015,calm_consultant,19,63.053175489918424,83.14056612159548,54.62393868219624,53.03293826096285,10.900900965939362,63.39918828557235,67.62408023509376,56.16500324248188
sales_016,calm_consultant,0,48.33101038572499,72.22170025962635,58.317144273892886,51.09442374414051,0.0,60.10853331798794,42.98315603282214,0.0
sales_016,calm_consultant,1,53.174174299362946,71.07379768031375,58.85797624532866,50.82072947308861,0.0,60.87456074536378,47.030031114243556,0.048237002966345505
sales_016,calm_consultant,2,52.62482476183095,72.8500747773873,59.33057930545963,51.93378597703945,0.0,61.13383480931639,51.02871026733852,0.0
sales_016,calm_consultant,3,51.53762828164884,74.6213032528222,58.739076758658356,52.7752860744279,0.814007508540004,61.17123565020554,55.222047473286246,0.0026146297270479082
sales_016,calm_consultant,4,51.45892178385896,74.37129092222045,59.37044241545834,52.91664309390841,0.9635429472529413,62.22967056974423,58.48387432943115,0.0
sales_016,calm_consultant,5,50.94024037249237,75.36484205425722,59.951958215986,54.22616717570638,0.9445832752550973,63.03375732965068,60.408427128133795,0.441836766239647
sales_016,calm_consultant,6,47.8685872361905,77.26917738345664,60.50060675067926,55.319406003809185,1.0801596051539668,63.989049352637466,62.3432755986554,0.39606960323741747
sales_016,calm_consultant,7,50.08767003720156,77.2451752792727,60.77890907386274,53.92891452352976,1.4908168406884459,64.22692070076032,64.0046601365524,0.06128263907812652
sales_016,calm_consultant,8,49.604984189433225,78.87825774676257,60.10963765028013,54.77637239770281,1.113056987369363,64.30350735389786,64.8123784482782,0.6689678624549227
sales_016,calm_consultant,9,50.22200322113392,79.12146423759995,60.738489146311515,54.448446870091516,1.4111383236225492,65.06484252648136,65.55732297997021,0.17842552131988043
sales_016,calm_consultant,10,46.56348932503921,80.22661883729249,60.628671464474834,53.66086468756042,2.232674419078112,65.69132442855158,66.52143124406935,0.0
sales_016,calm_consultant,11,48.3679560910478,79.989768573382,60.65814831591331,53.21962780072368,1.946220021239709,65.44265984141522,66.43852715749748,0.02974556498364214
sales_016,calm_consultant,12,50.98672340118113,81.14368604544963,60.8955052277969,52.46470092696851,1.7985420737097275,64.78280347155994,65.77875574804857,0.0
sales_016,calm_consultant,13,49.83672738950941,82.37518192115421,61.62097962020142,53.426648161980545,1.6924645192887118,64.58313109034118,65.94541930064791,0.0
sales_016,calm_consultant,14,50.251570161372015,83.58277355661846,61.24195442362689,54.335042351765594,1.0514953805296419,65.27958613998291,66.51920677133413,0.0
sales_016,calm_consultant,15,51.844991989312646,84.66026143489535,61.27529559734645,55.07575238997768,1.8818159647438437,64.21266684534629,66.37207556289043,0.0
sales_016,calm_consultant,16,49.065805544121176,86.04497759389956,60.956207011578186,56.7044265284149,2.0182018461609883,64.33804176500887,66.11414029849611,0.0
sales_016,calm_consultant,17,53.949035564658494,87.72695638758702,62.0240304057958,55.846171558051324,2.0869323941264892,64.31859818512221,65.8277946590259,0.0
sales_016,calm_consultant,18,50.352332434373686,88.84116153954766,61.839666120113435,56.3516116395656,3.307427457357797,65.3162597367031,66.43969089633016,0.0
sales_016,calm_consultant,19,52.02616497659941,89.46975358859494,62.02186745234644,56.58296416723142,2.508868406530064,65.09837391726369,66.39093559479531,0.2838801937948563
sales_017,steady_learner,0,62.38508344173195,59.69558967138655,54.97799624107605,47.289323448985144,41.90543774854509,53.10640466248317,53.35545452801732,41.240744191573405
sales_017,steady_learner,1,64.19079112612576,60.49940499208819,55.16775267160424,47.59837850743449,42.07507817222205,54.29553662626008,55.9434779201997,42.72274603956057
sales_017,steady_learner,2,63.25247405976551,60.315899853703144,55.2835093927045,48.196337973109664,42.33986864929822,55.65913730592441,58.04691609326017,45.46366785441506
sales_017,steady_learner,3,65.7143606443574,60.28688435854444,55.2345126781287,48.66193706183927,42.58853781697176,55.82840095136492,58.97014705827815,48.41647370591786
sales_017,steady_learner,4,65.67199317150532,59.85213266739121,56.64693637814101,49.46203631808797,43.09177032908225,54.76607826376052,59.6256417849278,51.40083727943689
sales_017,steady_learner,5,66.86269341469747,61.48349118178078,55.920456926260094,50.3048584151324,43.583713174472976,55.294203510968345,60.45310924019127,53.786229172092135
sales_017,steady_learner,6,65.50208586501151,61.77266253196765,57.425099017431926,50.229751402944515,44.17244261007571,55.73215100100484,61.11802619317706,55.76752997760939
sales_017,steady_learner,7,64.42579791439057,63.55267502038604,58.0461484704081,50.791020949230315,44.24195901037027,55.68374486825546,61.95736002372612,56.72270309987083
sales_017,steady_learner,8,64.47295788315267,65.05043575719021,58.463020784195244,51.16224685687675,44.68704441182123,57.50294474975978,63.85630346768526,57.990939963388556
sales_017,steady_learner,9,61.67060184665321,66.26280764273483,57.881569656126814,51.63600337890905,45.031353431287386,57.667008827256005,64.74238977003365,59.587881702693814
sales_017,steady_learner,10,62.998342853154796,66.51642098570191,58.02114648886936,52.215314075119196,44.86454335561323,57.47381459921905,65.50285719229869,60.667261115357384
sales_017,steady_learner,11,60.87856127757625,66.09848652599543,58.8834636120271,52.62056947210397,45.29525168837869,57.99766317572359,65.94464787087814,62.426207897232
sales_017,steady_learner,12,60.86775555388709,66.59415671206897,59.31970399173935,52.64489383374787,44.35230687162523,58.18385018469874,65.45697149977056,64.03432775167676
sales_017,steady_learner,13,61.60345490807397,67.14120412200805,59.7173867307355,53.26624115756283,44.506902771416215,58.392960627762236,65.2234396374165,64.57221819974181
sales_017,steady_learner,14,61.847646085158225,67.60614342814932,60.93433933953696,53.21135297222141,44.58456625281821,59.0914055375398,64.8496243388542,64.7883077490268
sales_017,steady_learner,15,62.37030748551485,67.91620433545171,61.49493386382323,54.16556384131086,44.8650833813367,59.549765986252716,64.43106910465282,65.21517543625562
sales_017,steady_learner,16,63.66641820273489,68.19667260209349,62.49115031927936,54.41421605233471,44.91855367939791,59.60054870252283,65.23971442125597,65.71568802921082
sales_017,steady_learner,17,63.25335922899943,70.55923993272337,62.54602125068843,54.33865211309986,45.036850107939216,58.645906937002486,65.50777886676543,65.98634746597678
